ID;Rooms;District;Meters;Floor;House;Price;Interier
239411197;1;Железнодорожный;48.2/20.4/12.2;5/12; Монолитный;3800000;Евроремонт
239411286;1;Промышленный;45.0/13.9;1/4;Нет данных;4400000;Косметический
239428030;3;Ленинский;101.59;2/12; Кирпичный;6603350;Нет данных
239428036;2;Ленинский;94.84;2/12; Кирпичный;6164600;Нет данных
239428059;3;Ленинский;101.59;6/12; Кирпичный;8330380;Нет данных
239428061;2;Ленинский;67.89;6/12; Кирпичный;5770650;Нет данных
239428062;1;Ленинский;48.09;6/12; Кирпичный;3943380;Нет данных
239428063;1;Ленинский;48.09;6/12; Кирпичный;3943380;Нет данных
239428064;2;Ленинский;102.51;6/12; Кирпичный;8405820;Нет данных
239428065;2;Ленинский;70.65;6/12; Кирпичный;5793300;Нет данных
239428066;3;Ленинский;101.59;7/12; Кирпичный;8330380;Нет данных
239428069;1;Ленинский;48.09;7/12; Кирпичный;3943380;Нет данных
239428070;1;Ленинский;48.09;7/12; Кирпичный;3943380;Нет данных
239428073;2;Ленинский;102.51;7/12; Кирпичный;8405820;Нет данных
239428078;3;Ленинский;101.59;8/12; Кирпичный;8635150;Нет данных
239428083;2;Ленинский;70.65;8/12; Кирпичный;6005250;Нет данных
239428084;3;Ленинский;101.59;9/12; Кирпичный;8635150;Нет данных
239428086;1;Ленинский;48.09;9/12; Кирпичный;4087650;Нет данных
239428091;3;Ленинский;101.59;10/12; Кирпичный;8635150;Нет данных
239428094;1;Ленинский;48.09;10/12; Кирпичный;4087650;Нет данных
239428098;3;Ленинский;101.59;11/12; Кирпичный;9143100;Нет данных
239428102;3;Ленинский;110.66;11/12; Кирпичный;9959400;Нет данных
239428103;2;Ленинский;70.65;11/12; Кирпичный;6358500;Нет данных
239428110;2;Ленинский;70.65;12/12; Кирпичный;6358500;Нет данных
239432239;3;Кировский;66.0/52.0/9.0;8/9; Панельный;5280000;Нет данных
239432241;2;Кировский;50.0/18.0/9.0;2/9; Панельный;3699000;Нет данных
239432242;3;Кировский;57.0/42.0/8.0;1/9; Панельный;4200000;Нет данных
239449132;2;Промышленный;47.0/28.0/7.4;2/2;Нет данных;1850000;Косметический
239449134;3;Железнодорожный;64.0;2/2;Нет данных;1800000;Без ремонта
239449136;1;Кировский;33.0;3/5;Нет данных;1600000;Нет данных
239453963;3;Самарский;111.6/36.4/36.3;1/5; Кирпичный;10000000;Нет данных
239497889;1;Красноглинский;33.5/11.5/16.3;1/3; Кирпичный;1350000;Косметический
239510078;3;Самарский;56.4/32.0/10.0;3/5; Деревянный;3300000;Без ремонта
239519286;2;Ленинский;45.1/27.2/7.8;3/9; Панельный;3350000;Нет данных
239519382;1;Красноглинский;33.0/15.6/11.6;3/3; Кирпичный;1300000;Косметический
239519562;1;Кировский;36.1/17.8/8.4;9/9; Кирпичный;2620000;Косметический
239547850;1;Ленинский;42.0;16/16;Нет данных;3390000;Косметический
239547854;1;Промышленный;26.0;7/9;Нет данных;1750000;Косметический
239588224;1;Кировский;30.0/17.0/6.0;5/5; Панельный;1785000;Косметический
239592535;3;Железнодорожный;62.6/38.7/10.8;7/9; Панельный;3900000;Косметический
239694391;2;Ленинский;47.0/37.0/8.0;2/2; Кирпичный;2900000;Нет данных
239703306;1;Промышленный;32.7/18.6/7.2;5/5; Кирпичный;2099000;Без ремонта
239706288;1;Железнодорожный;39.1/19.3/12.0;2/9;Нет данных;2500000;Нет данных
239722219;3;Промышленный;58.0/42.0/5.1;3/5; Панельный;2799000;Без ремонта
239740476;2;Железнодорожный;46.0/30.0/6.0;1/5; Панельный;2190000;Косметический
239765460;3;Железнодорожный;67.0/39.0/8.0;5/9;Нет данных;3650000;Нет данных
239769242;1;Кировский;40.0/18.0/10.0;8/17; Кирпичный;2850000;Нет данных
239769245;1;Кировский;50.9/18.0/12.0;11/22; Кирпичный;2650000;Нет данных
239769373;1;Кировский;19.0/12.3/3.0;5/5; Кирпичный;1350000;Косметический
239788425;3;Железнодорожный;60.0/44.0/6.0;2/5; Панельный;3150000;Без ремонта
239789858;3;Октябрьский;98.25/54.6/12.8;1/17; Монолитный;5403750;Нет данных
239834001;2;Промышленный;45.0/23.0/8.0;4/9; Панельный;2750000;Косметический
239840214;1;Железнодорожный;30.5;5/5; Панельный;2050000;Нет данных
239849732;2;Промышленный;44.0/30.0/6.0;3/5; Панельный;2050000;Косметический
239869793;1;Кировский;23.0/11.0/5.0;9/9; Кирпичный;1700000;Косметический
239870307;3;Железнодорожный;54.0/36.0/6.6;2/5; Кирпичный;3000000;Косметический
239877013;1;Куйбышевский;42.32/17.0/13.0;9/24; Монолитный;2169225;Нет данных
239884679;2;Железнодорожный;46.7/32.0/5.0;1/5; Кирпичный;2850000;Косметический
239888702;2;Промышленный;44.0/26.0/9.3;1/2;Нет данных;1700000;Косметический
239905506;3;Самарский;95.62/59.0/9.4;7/14; Кирпичный;7600000;Без ремонта
239923699;2;Ленинский;75.0/40.0/13.0;9/9; Монолитный;8300000;Косметический
239939320;1;Промышленный;45.0/20.0/10.0;10/10; Панельный;3200000;Нет данных
239939898;1;Промышленный;32.0/18.0/6.0;4/5; Панельный;2050000;Нет данных
239951694;3;Промышленный;53.5/39.6/6.0;2/2; Блочный;2350000;Косметический
239956996;2;Самарский;24.0/16.0/6.0;1/1; Кирпичный;1600000;Косметический
239968240;2;Советский;62.0/13.0;7/32; Монолитный;2850000;Нет данных
239970590;2;Октябрьский;44.0/30.7/6.0;2/5; Кирпичный;3200000;Косметический
239989558;1;Железнодорожный;37.2/18.0/9.0;3/10; Кирпичный;2890000;Косметический
239990621;2;Ленинский;45.1/27.2/7.8;3/9; Панельный;3350000;Нет данных
240011599;3;Железнодорожный;61.0/41.0/8.0;3/5;Нет данных;4699000;Нет данных
240029181;2;Железнодорожный;56.0;2/5;Нет данных;3800000;Косметический
240029182;2;Железнодорожный;48.3/25.8;1/9;Нет данных;2800000;Косметический
240029184;2;Железнодорожный;50.0;1/5;Нет данных;2800000;Косметический
240076991;4;Железнодорожный;81.3;4/4;Нет данных;4250000;Косметический
240134137;2;Ленинский;51.0;4/4; Кирпичный;3500000;Без ремонта
240134810;1;Самарский;30.0/14.9/6.7;1/2; Кирпичный;1950000;Косметический
240134812;3;Железнодорожный;42.0/28.0/10.0;1/3; Кирпичный;1000000;Без ремонта
240153969;3;Куйбышевский;61.0/44.0/7.1;1/2; Кирпичный;1600000;Без ремонта
240154142;4;Железнодорожный;84.6/58.3/12.0;3/4; Кирпичный;3499000;Косметический
240160326;3;Ленинский;130.0/81.0/21.2;5/10; Кирпичный;12650000;Косметический
240172774;2;Кировский;45.0/28.0/6.6;1/5; Кирпичный;2800000;Нет данных
240173274;1;Красноглинский;33.1/16.2/10.7;2/3; Кирпичный;1290000;Нет данных
240186558;1;Промышленный;29.0/14.0/9.0;9/9; Панельный;2699000;Дизайнерский
240187308;1;Кировский;32.0/18.0;4/9; Кирпичный;1680000;Косметический
240192859;2;Железнодорожный;35.0/22.4/6.6;4/9;Нет данных;1900000;Косметический
240195723;1;Железнодорожный;38.5/21.0/9.0;18/22; Монолитный;3300000;Косметический
240209315;1;Промышленный;28.0/14.0/8.0;4/9; Кирпичный;1749000;Евроремонт
240217848;4;Куйбышевский;101.5/77.3/9.3;2/2; Кирпичный;2750000;Косметический
240231876;2;Промышленный;50.7/34.1/4.8;5/5; Кирпичный;1699000;Нет данных
240231879;1;Промышленный;23.0/16.0/5.0;2/5; Кирпичный;1410000;Без ремонта
240248923;1;Железнодорожный;38.5/20.5/9.0;11/22; Монолитный;2950000;Косметический
240259640;3;Промышленный;122.4/70.5/37.6;15/16; Кирпичный;8200000;Косметический
240263512;2;Ленинский;54.2/31.2/8.0;4/5; Кирпичный;6000000;Евроремонт
240287641;4;Промышленный;125.0;4/18;Нет данных;8670000;Нет данных
240299659;3;Ленинский;69.5/37.0/12.7;1/2; Кирпичный;3150000;Косметический
240310511;3;Промышленный;117.0/59.0/15.0;4/14; Кирпичный;7150000;Евроремонт
240324271;3;Железнодорожный;57.2/41.6/6.0;5/5; Панельный;3400000;Нет данных
240324387;1;Кировский;18.5/13.0/3.0;2/5; Кирпичный;1290000;Косметический
240329242;1;Железнодорожный;40.7/18.0/14.5;14/17;Нет данных;3670000;Нет данных
240349184;2;Куйбышевский;48.3/30.0/6.1;1/5;Нет данных;1700000;Без ремонта
240357913;1;Октябрьский;52.3/19.4/10.7;8/17; Кирпичный;3850000;Евроремонт
240368924;3;Ленинский;56.0/40.0/7.0;2/2;Нет данных;2700000;Нет данных
240370190;2;Кировский;44.4/30.0/6.1;5/5; Панельный;1990000;Без ремонта
240371385;1;Красноглинский;37.3/18.0/11.0;1/3; Кирпичный;1990000;Нет данных
240389070;2;Самарский;64.3/35.0/10.0;1/2; Кирпичный;2790000;Косметический
240389144;1;Промышленный;33.0/18.4/6.1;1/9; Кирпичный;1760000;Нет данных
240389400;1;Кировский;36.0/17.5/9.0;1/9; Панельный;2249000;Косметический
240389490;2;Самарский;70.0/30.0/13.0;6/8; Кирпичный;6000000;Нет данных
240389566;2;Куйбышевский;60.4/28.8/8.3;5/5; Кирпичный;2380000;Без ремонта
240424352;2;Октябрьский;56.6/35.6/6.2;10/12; Кирпичный;3350000;Косметический
240442503;2;Железнодорожный;44.0/30.0/6.0;1/5; Панельный;2199000;Нет данных
240442504;3;Советский;77.0/45.0/12.0;2/5; Кирпичный;4799000;Нет данных
240464596;3;Самарский;76.8/36.0/30.0;2/2; Кирпичный;4700000;Косметический
240505124;3;Самарский;65.2/34.0/9.0;2/2;Нет данных;3800000;Евроремонт
240538238;1;Железнодорожный;30.0/18.0/5.0;1/5; Панельный;2200000;Косметический
240538239;2;Промышленный;45.0/19.0/15.0;15/18; Кирпичный;3100000;Косметический
240552654;1;Промышленный;31.8/21.3/5.9;2/2; Кирпичный;1280000;Косметический
240552655;1;Железнодорожный;37.1/20.0/11.0;4/22; Монолитный;2800000;Без ремонта
240569614;2;Железнодорожный;44.0/30.0/5.5;1/5; Кирпичный;2199000;Нет данных
240569617;1;Кировский;43.0/22.0/9.0;1/16; Кирпичный;2460000;Нет данных
240569618;2;Октябрьский;40.0/27.0/5.0;1/5; Кирпичный;2549000;Нет данных
240569950;1;Кировский;32.1/19.0/6.0;4/5;Нет данных;1650000;Нет данных
240585135;2;Железнодорожный;42.8/27.5/5.6;1/5; Панельный;2350000;Косметический
240594562;1;Промышленный;20.41/12.9/5.0;13/16; Монолитный;920000;Нет данных
240594563;1;Промышленный;18.51/12.9/5.0;15/16; Монолитный;970000;Нет данных
240612515;1;Ленинский;30.0/18.0/6.0;4/9;Нет данных;2480000;Косметический
240612516;2;Ленинский;45.0;2/9;Нет данных;3550000;Нет данных
240629650;2;Самарский;56.0/36.0/10.0;3/4; Кирпичный;5400000;Косметический
240644777;2;Ленинский;52.0/36.0/8.0;1/9; Панельный;3600000;Косметический
240651689;1;Кировский;30.0/5.0;2/5; Кирпичный;1780000;Косметический
240651989;1;Самарский;40.0/18.5/11.5;4/9; Кирпичный;4500000;Косметический
240651992;2;Железнодорожный;45.0/31.0/6.0;1/5; Панельный;2299000;Нет данных
240652149;1;Самарский;33.4/19.0/6.0;1/5; Кирпичный;2500000;Без ремонта
240670628;1;Куйбышевский;41.48/15.0/14.0;3/24; Монолитный;2089070;Нет данных
240675317;2;Самарский;41.6/30.0/8.0;2/2; Кирпичный;2500000;Косметический
240675436;1;Промышленный;24.0/12.0/5.5;5/9; Панельный;1590000;Косметический
240676328;1;Советский;36.82/13.2/11.2;1/25; Монолитный;1650272;Нет данных
240676336;1;Советский;38.3/15.8/11.2;1/25; Монолитный;1731160;Нет данных
240676346;2;Советский;54.69/28.5/9.1;1/25; Монолитный;2471988;Нет данных
240676353;1;Советский;44.34/13.2/16.3;1/25; Монолитный;2004168;Нет данных
240676373;1;Советский;36.62/16.9/9.1;2/25; Монолитный;1728464;Нет данных
240676379;1;Советский;36.34/13.2/11.3;2/25; Монолитный;1787928;Нет данных
240676393;1;Советский;38.3/15.8/11.2;2/25; Монолитный;1884360;Нет данных
240676446;1;Советский;36.82/13.2/11.2;3/25; Монолитный;1774724;Нет данных
240676468;1;Советский;44.34/13.2/16.3;3/25; Монолитный;2137188;Нет данных
240676485;1;Советский;36.62/16.9/9.1;4/25; Монолитный;1765084;Нет данных
240676527;1;Советский;43.42/13.2/16.3;4/25; Монолитный;2092844;Нет данных
240676561;1;Советский;36.82/13.2/11.2;5/25; Монолитный;1811544;Нет данных
240676592;1;Советский;44.34/13.2/16.3;5/25; Монолитный;2181528;Нет данных
240676596;1;Советский;43.42/13.2/16.3;5/25; Монолитный;2136264;Нет данных
240676619;1;Советский;36.34/13.2/11.3;6/25; Монолитный;1860608;Нет данных
240676651;1;Советский;45.2/15.3/16.7;6/25; Монолитный;2223840;Нет данных
240676667;1;Советский;43.42/13.2/16.3;6/25; Монолитный;2136264;Нет данных
240676677;1;Советский;36.62/16.9/9.1;7/25; Монолитный;1801704;Нет данных
240676728;1;Советский;45.2/15.3/16.7;7/25; Монолитный;2223840;Нет данных
240676734;1;Советский;44.34/13.2/16.3;7/25; Монолитный;2181528;Нет данных
240676799;1;Советский;44.34/13.2/16.3;8/25; Монолитный;2181528;Нет данных
240676823;1;Советский;36.34/13.2/11.3;9/25; Монолитный;1860608;Нет данных
240676845;1;Советский;44.34/13.2/16.3;9/25; Монолитный;2181528;Нет данных
240676876;1;Советский;36.34/13.2/11.3;10/25; Монолитный;1896948;Нет данных
240676905;1;Советский;45.2/15.3/16.7;10/25; Монолитный;2269040;Нет данных
240676938;1;Советский;36.34/13.2/11.3;11/25; Монолитный;1896948;Нет данных
240676945;1;Советский;36.82/13.2/11.2;11/25; Монолитный;1848364;Нет данных
240676981;1;Советский;43.42/13.2/16.3;11/25; Монолитный;2179684;Нет данных
240677007;1;Советский;36.82/13.2/11.2;12/25; Монолитный;1885184;Нет данных
240677028;1;Советский;45.2/15.3/16.7;12/25; Монолитный;2269040;Нет данных
240677033;1;Советский;44.34/13.2/16.3;12/25; Монолитный;2225868;Нет данных
240677038;1;Советский;43.42/13.2/16.3;12/25; Монолитный;2179684;Нет данных
240677051;1;Советский;36.62/16.9/9.1;13/25; Монолитный;1838324;Нет данных
240677084;1;Советский;44.34/13.2/16.3;13/25; Монолитный;2225868;Нет данных
240677099;1;Советский;36.62/16.9/9.1;14/25; Монолитный;1838324;Нет данных
240677131;1;Советский;45.2/15.3/16.7;14/25; Монолитный;2269040;Нет данных
240677141;1;Советский;43.42/13.2/16.3;14/25; Монолитный;2179684;Нет данных
240677157;1;Советский;36.34/13.2/11.3;15/25; Монолитный;1896948;Нет данных
240677165;1;Советский;36.82/13.2/11.2;15/25; Монолитный;1848364;Нет данных
240677199;1;Советский;36.62/16.9/9.1;16/25; Монолитный;1874944;Нет данных
240677203;1;Советский;36.34/13.2/11.3;16/25; Монолитный;1933288;Нет данных
240677240;1;Советский;45.2/15.3/16.7;16/25; Монолитный;2314240;Нет данных
240677267;1;Советский;36.34/13.2/11.3;17/25; Монолитный;1933288;Нет данных
240677322;1;Советский;36.34/13.2/11.3;18/25; Монолитный;1933288;Нет данных
240677327;1;Советский;36.82/13.2/11.2;18/25; Монолитный;1885184;Нет данных
240677332;1;Советский;38.3/15.8/11.2;18/25; Монолитный;2037560;Нет данных
240677347;1;Советский;45.2/15.3/16.7;18/25; Монолитный;2314240;Нет данных
240677355;1;Советский;44.34/13.2/16.3;18/25; Монолитный;2270208;Нет данных
240677357;1;Советский;43.42/13.2/16.3;18/25; Монолитный;2223104;Нет данных
240677371;1;Советский;36.82/13.2/11.2;19/25; Монолитный;1885184;Нет данных
240677401;1;Советский;36.62/16.9/9.1;20/25; Монолитный;1874944;Нет данных
240677404;1;Советский;36.34/13.2/11.3;20/25; Монолитный;1933288;Нет данных
240677430;1;Советский;44.34/13.2/16.3;20/25; Монолитный;2270208;Нет данных
240677434;1;Советский;43.42/13.2/16.3;20/25; Монолитный;2223104;Нет данных
240677446;1;Советский;36.62/16.9/9.1;21/25; Монолитный;1904240;Нет данных
240677475;1;Советский;44.34/13.2/16.3;21/25; Монолитный;2314548;Нет данных
240677478;1;Советский;43.42/13.2/16.3;21/25; Монолитный;2266524;Нет данных
240677486;1;Советский;36.62/16.9/9.1;22/25; Монолитный;1984804;Нет данных
240677488;1;Советский;36.34/13.2/11.3;22/25; Монолитный;2042308;Нет данных
240677490;1;Советский;36.82/13.2/11.2;22/25; Монолитный;1995644;Нет данных
240677505;1;Советский;45.2/15.3/16.7;22/25; Монолитный;2449840;Нет данных
240677508;1;Советский;44.34/13.2/16.3;22/25; Монолитный;2403228;Нет данных
240677525;1;Советский;36.34/13.2/11.3;23/25; Монолитный;2042308;Нет данных
240677565;1;Советский;36.34/13.2/11.3;24/25; Монолитный;2114988;Нет данных
240677568;1;Советский;36.82/13.2/11.2;24/25; Монолитный;2069284;Нет данных
240677573;1;Советский;38.3/15.8/11.2;24/25; Монолитный;2229060;Нет данных
240677603;1;Советский;36.62/16.9/9.1;25/25; Монолитный;2058044;Нет данных
240677616;1;Советский;36.82/13.2/11.2;25/25; Монолитный;2069284;Нет данных
240677626;1;Советский;38.3/15.8/11.2;25/25; Монолитный;2229060;Нет данных
240677638;1;Советский;45.2/15.3/16.7;25/25; Монолитный;2540240;Нет данных
240677644;1;Советский;44.34/13.2/16.3;25/25; Монолитный;2491908;Нет данных
240677653;1;Советский;43.42/13.2/16.3;25/25; Монолитный;2440204;Нет данных
240677685;2;Советский;54.69/28.5/9.1;1/25; Монолитный;2471988;Нет данных
240677689;1;Советский;45.2/15.3/16.7;1/25; Монолитный;2043040;Нет данных
240677694;1;Советский;44.34/13.2/16.3;1/25; Монолитный;2004168;Нет данных
240677708;1;Советский;36.62/16.9/9.1;2/25; Монолитный;1728464;Нет данных
240677719;1;Советский;36.82/13.2/11.2;2/25; Монолитный;1737904;Нет данных
240677749;1;Советский;36.34/13.2/11.3;3/25; Монолитный;1824268;Нет данных
240677772;1;Советский;45.2/15.3/16.7;3/25; Монолитный;2178640;Нет данных
240677780;1;Советский;43.42/13.2/16.3;3/25; Монолитный;2092844;Нет данных
240677802;1;Советский;44.34/13.2/16.3;4/25; Монолитный;2137188;Нет данных
240677820;1;Советский;44.34/13.2/16.3;5/25; Монолитный;2181528;Нет данных
240677838;1;Советский;36.62/16.9/9.1;6/25; Монолитный;1801704;Нет данных
240677842;1;Советский;36.34/13.2/11.3;6/25; Монолитный;1860608;Нет данных
240677843;1;Советский;36.82/13.2/11.2;6/25; Монолитный;1811544;Нет данных
240677855;1;Советский;45.2/15.3/16.7;6/25; Монолитный;2223840;Нет данных
240677862;1;Советский;43.42/13.2/16.3;6/25; Монолитный;2136264;Нет данных
240677865;1;Советский;36.62/16.9/9.1;7/25; Монолитный;1801704;Нет данных
240677880;1;Советский;45.2/15.3/16.7;7/25; Монолитный;2223840;Нет данных
240677884;1;Советский;44.34/13.2/16.3;7/25; Монолитный;2181528;Нет данных
240677885;1;Советский;43.42/13.2/16.3;7/25; Монолитный;2136264;Нет данных
240677886;1;Советский;36.62/16.9/9.1;8/25; Монолитный;1801704;Нет данных
240677897;1;Советский;43.42/13.2/16.3;8/25; Монолитный;2136264;Нет данных
240677902;1;Советский;36.82/13.2/11.2;9/25; Монолитный;1811544;Нет данных
240677909;1;Советский;45.2/15.3/16.7;9/25; Монолитный;2269040;Нет данных
240677921;1;Советский;36.34/13.2/11.3;10/25; Монолитный;1896948;Нет данных
240677931;1;Советский;44.34/13.2/16.3;10/25; Монолитный;2225868;Нет данных
240677933;1;Советский;43.42/13.2/16.3;10/25; Монолитный;2179684;Нет данных
240677935;1;Советский;36.62/16.9/9.1;11/25; Монолитный;1838324;Нет данных
240677944;1;Советский;44.34/13.2/16.3;11/25; Монолитный;2225868;Нет данных
240677945;1;Советский;43.42/13.2/16.3;11/25; Монолитный;2179684;Нет данных
240677951;1;Советский;36.82/13.2/11.2;12/25; Монолитный;1848364;Нет данных
240677959;1;Советский;45.2/15.3/16.7;12/25; Монолитный;2269040;Нет данных
240677971;1;Советский;36.82/13.2/11.2;13/25; Монолитный;1848364;Нет данных
240677972;1;Советский;38.3/15.8/11.2;13/25; Монолитный;1922660;Нет данных
240677978;1;Советский;45.2/15.3/16.7;13/25; Монолитный;2269040;Нет данных
240677981;1;Советский;43.42/13.2/16.3;13/25; Монолитный;2179684;Нет данных
240677990;1;Советский;45.2/15.3/16.7;14/25; Монолитный;2269040;Нет данных
240677999;1;Советский;44.34/13.2/16.3;15/25; Монолитный;2225868;Нет данных
240678000;1;Советский;43.42/13.2/16.3;15/25; Монолитный;2179684;Нет данных
240678001;1;Советский;36.62/16.9/9.1;16/25; Монолитный;1874944;Нет данных
240678003;1;Советский;36.82/13.2/11.2;16/25; Монолитный;1885184;Нет данных
240678008;1;Советский;45.2/15.3/16.7;16/25; Монолитный;2314240;Нет данных
240678010;1;Советский;43.42/13.2/16.3;16/25; Монолитный;2223104;Нет данных
240678012;1;Советский;36.34/13.2/11.3;17/25; Монолитный;1933288;Нет данных
240678017;1;Советский;44.34/13.2/16.3;17/25; Монолитный;2270208;Нет данных
240678022;1;Советский;36.34/13.2/11.3;18/25; Монолитный;1933288;Нет данных
240678023;1;Советский;36.82/13.2/11.2;18/25; Монолитный;1885184;Нет данных
240678027;1;Советский;45.2/15.3/16.7;18/25; Монолитный;2314240;Нет данных
240678028;1;Советский;44.34/13.2/16.3;18/25; Монолитный;2270208;Нет данных
240678038;1;Советский;45.2/15.3/16.7;19/25; Монолитный;2314240;Нет данных
240678040;1;Советский;43.42/13.2/16.3;19/25; Монолитный;2223104;Нет данных
240678066;1;Советский;45.2/15.3/16.7;21/25; Монолитный;2359440;Нет данных
240678073;1;Советский;36.62/16.9/9.1;22/25; Монолитный;1984804;Нет данных
240678075;1;Советский;36.34/13.2/11.3;22/25; Монолитный;2042308;Нет данных
240678085;1;Советский;45.2/15.3/16.7;22/25; Монолитный;2449840;Нет данных
240678086;1;Советский;44.34/13.2/16.3;22/25; Монолитный;2403228;Нет данных
240678093;1;Советский;36.62/16.9/9.1;23/25; Монолитный;1984804;Нет данных
240678106;1;Советский;43.42/13.2/16.3;23/25; Монолитный;2353364;Нет данных
240678109;1;Советский;36.62/16.9/9.1;24/25; Монолитный;2058044;Нет данных
240678111;1;Советский;36.82/13.2/11.2;24/25; Монолитный;2069284;Нет данных
240678113;1;Советский;38.3/15.8/11.2;24/25; Монолитный;2190760;Нет данных
240678117;1;Советский;45.2/15.3/16.7;24/25; Монолитный;2540240;Нет данных
240678125;1;Советский;36.82/13.2/11.2;25/25; Монолитный;2069284;Нет данных
240678127;1;Советский;38.3/15.8/11.2;25/25; Монолитный;2229060;Нет данных
240678132;1;Советский;45.2/15.3/16.7;25/25; Монолитный;2540240;Нет данных
240702566;3;Октябрьский;70.3/45.0/12.0;3/9; Кирпичный;6390000;Евроремонт
240713399;1;Кировский;30.0/16.0/6.0;3/5; Панельный;1960000;Нет данных
240732147;1;Октябрьский;47.0/18.0/12.0;11/22; Монолитный;3350000;Косметический
240738452;2;Самарский;72.0/33.0/16.0;1/6; Кирпичный;3600000;Нет данных
240738582;1;Железнодорожный;48.0/18.0/13.0;13/20; Кирпичный;3600000;Косметический
240738804;1;Красноглинский;33.5/17.0/12.0;1/3; Кирпичный;1660000;Косметический
240739931;2;Промышленный;47.0/29.7/7.4;2/2; Кирпичный;1850000;Косметический
240747530;3;Кировский;107.8;16/16; Кирпичный;5767300;Нет данных
240747533;3;Кировский;107.3;14/16; Кирпичный;5740550;Нет данных
240747534;3;Кировский;108.3;13/16; Кирпичный;5794050;Нет данных
240747536;3;Кировский;107.9;9/16; Кирпичный;5772650;Нет данных
240747538;3;Кировский;108.4;6/16; Кирпичный;5799400;Нет данных
240750211;2;Октябрьский;57.55;16/17; Монолитный;4143600;Нет данных
240750212;2;Октябрьский;57.55;16/17; Монолитный;4143600;Нет данных
240758780;1;Кировский;41.1/18.5/8.0;2/2;Нет данных;1600000;Нет данных
240780654;1;Куйбышевский;42.92;1/24; Кирпичный;1652420;Нет данных
240780657;1;Куйбышевский;42.98;23/24; Кирпичный;1697710;Нет данных
240780658;1;Куйбышевский;43.06;21/24; Кирпичный;1700870;Нет данных
240780660;1;Куйбышевский;43.17;2/24; Кирпичный;1705215;Нет данных
240780665;1;Куйбышевский;43.3;3/24; Кирпичный;1688700;Нет данных
240780677;1;Куйбышевский;43.3;8/24; Кирпичный;1688700;Нет данных
240780678;1;Куйбышевский;43.3;9/24; Кирпичный;1688700;Нет данных
240780680;1;Куйбышевский;43.3;10/24; Кирпичный;1688700;Нет данных
240780682;1;Куйбышевский;43.3;12/24; Кирпичный;1688700;Нет данных
240780683;1;Куйбышевский;43.3;13/24; Кирпичный;1688700;Нет данных
240780684;1;Куйбышевский;43.3;14/24; Кирпичный;1688700;Нет данных
240780685;1;Куйбышевский;43.3;15/24; Кирпичный;1688700;Нет данных
240780687;1;Куйбышевский;43.3;16/24; Кирпичный;1688700;Нет данных
240780688;1;Куйбышевский;43.3;17/24; Кирпичный;1688700;Нет данных
240780689;1;Куйбышевский;43.3;18/24; Кирпичный;1688700;Нет данных
240780692;1;Куйбышевский;43.3;19/24; Кирпичный;1688700;Нет данных
240780693;1;Куйбышевский;43.3;20/24; Кирпичный;1688700;Нет данных
240780695;1;Куйбышевский;43.3;21/24; Кирпичный;1688700;Нет данных
240780699;1;Куйбышевский;43.3;23/24; Кирпичный;1688700;Нет данных
240780703;1;Куйбышевский;43.57;15/24; Кирпичный;1699230;Нет данных
240780705;1;Куйбышевский;43.66;14/24; Кирпичный;1702740;Нет данных
240780707;1;Куйбышевский;43.84;8/24; Кирпичный;1709760;Нет данных
240780710;1;Куйбышевский;44.94;1/24; Кирпичный;1730190;Нет данных
240780742;1;Куйбышевский;43.06;17/24; Кирпичный;1700870;Нет данных
240780744;1;Куйбышевский;43.06;18/24; Кирпичный;1700870;Нет данных
240780746;1;Куйбышевский;43.06;19/24; Кирпичный;1700870;Нет данных
240780749;1;Куйбышевский;43.06;20/24; Кирпичный;1700870;Нет данных
240780751;1;Куйбышевский;43.39;17/24; Кирпичный;1692210;Нет данных
240780754;1;Куйбышевский;43.39;18/24; Кирпичный;1692210;Нет данных
240780756;1;Куйбышевский;43.39;19/24; Кирпичный;1692210;Нет данных
240780759;1;Куйбышевский;43.39;20/24; Кирпичный;1692210;Нет данных
240780762;1;Куйбышевский;43.4;9/24; Кирпичный;1692600;Нет данных
240780765;1;Куйбышевский;43.4;10/24; Кирпичный;1692600;Нет данных
240780767;1;Куйбышевский;43.4;11/24; Кирпичный;1692600;Нет данных
240780771;1;Куйбышевский;43.4;12/24; Кирпичный;1692600;Нет данных
240780774;1;Куйбышевский;43.4;13/24; Кирпичный;1692600;Нет данных
240780775;1;Куйбышевский;43.66;9/24; Кирпичный;1702740;Нет данных
240780778;1;Куйбышевский;43.66;11/24; Кирпичный;1702740;Нет данных
240780779;1;Куйбышевский;43.66;12/24; Кирпичный;1702740;Нет данных
240780781;1;Куйбышевский;43.66;13/24; Кирпичный;1702740;Нет данных
240780782;1;Куйбышевский;43.67;2/24; Кирпичный;1681295;Нет данных
240780783;1;Куйбышевский;43.67;3/24; Кирпичный;1681295;Нет данных
240780784;1;Куйбышевский;43.67;6/24; Кирпичный;1681295;Нет данных
240780785;1;Куйбышевский;43.93;3/24; Кирпичный;1713270;Нет данных
240780786;1;Куйбышевский;43.93;5/24; Кирпичный;1713270;Нет данных
240780788;1;Куйбышевский;46.03;2/24; Кирпичный;1818185;Нет данных
240780790;1;Куйбышевский;49.72;12/24; Кирпичный;1864500;Нет данных
240780793;1;Куйбышевский;51.27;15/24; Кирпичный;1922625;Нет данных
